paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
5782,folate,C0178638,Organic Chemical,COMPLICATES,neurologic symptoms,C0235031,Sign or Symptom,False,True
5782,neurologic symptoms,C0235031,Sign or Symptom,MANIFESTATION_OF,vitamin b12,C0042845,Organic Chemical,False,True
5782,demyelination,C0011304,Pathologic Function,OCCURS_IN,lateral columns,C0228582,"Body Part, Organ, or Organ Component",False,True
5782,demyelination,C0011304,Pathologic Function,OCCURS_IN,spinal cord,C0037925,"Body Part, Organ, or Organ Component",False,True
5782,demyelination,C0011304,Pathologic Function,OCCURS_IN,peripheral nerves,C0031119,"Body Part, Organ, or Organ Component",False,True
5783,fatigability,C0231230,Sign or Symptom,MANIFESTATION_OF,vitamin b12,C0042845,Organic Chemical,False,True
5783,dyspnea,C0013404,Sign or Symptom,MANIFESTATION_OF,vitamin b12,C0042845,Organic Chemical,False,True
5783,congestive heart failure,C0018802,Disease or Syndrome,MANIFESTATION_OF,vitamin b12,C0042845,Organic Chemical,False,True
5783,spinal cord disease,C0037928,Disease or Syndrome,EXHIBITS,tingling,C0030554,Disease or Syndrome,False,True
5783,spinal cord disease,C0037928,Disease or Syndrome,EXHIBITS,burning,C0085624,Sign or Symptom,False,True
5783,tingling,C0030554,Disease or Syndrome,OCCURS_IN,feet,C0016504,"Body Part, Organ, or Organ Component",False,True
5783,tingling,C0030554,Disease or Syndrome,OCCURS_IN,hands,C0018563,"Body Part, Organ, or Organ Component",False,True
5783,burning,C0085624,Sign or Symptom,OCCURS_IN,feet,C0016504,"Body Part, Organ, or Organ Component",False,True
5783,burning,C0085624,Sign or Symptom,OCCURS_IN,hands,C0018563,"Body Part, Organ, or Organ Component",False,True
5783,vitamin b12,C0042845,Organic Chemical,TREATS,anemia,C0002871,Disease or Syndrome,False,True
5783,patients,C0030705,Patient or Disabled Group,EXHIBITS,pernicious anemia,C0002892,Disease or Syndrome,False,True
5785,vitamin b12,C0042845,Organic Chemical,OCCURS_IN,serum,C0229671,Body Substance,False,True
5785,macrocytic anemia,C0002886,Disease or Syndrome,INDICATES,diagnosis,C0011900,Diagnostic Procedure,False,True
5785,leukopenia,C0023530,Disease or Syndrome,INDICATES,diagnosis,C0011900,Diagnostic Procedure,False,True
5785,parenteral administration,C0678823,Therapeutic or Preventive Procedure,USES,vitamin b12,C0042845,Organic Chemical,False,True
5785,pernicious anemia,C0002892,Disease or Syndrome,ASSOCIATED_WITH,serum antibodies,C0003241,"Amino Acid, Peptide, or Protein",False,True
5786,aplastic anemia,C0002874,Disease or Syndrome,IS_A,disorder,C0012634,Disease or Syndrome,False,True
5786,red cell aplasia,C0034902,Disease or Syndrome,AFFECTS,progenitors,C0870134,Family Group,False,True
5786,anemia,C0002871,Disease or Syndrome,IS_A,manifestation,C0029166,Sign or Symptom,False,True
5787,pathogenesis,C0699748,Pathologic Function,PROPERTY_OF,aplastic anemia,C0002874,Disease or Syndrome,False,True
5787,immune-mediated suppression,C0021079,Therapeutic or Preventive Procedure,DISRUPTS,progenitors,C0870134,Family Group,False,True
5787,intrinsic abnormality,C4023610,Anatomical Abnormality,PROPERTY_OF,stem cells,C0038250,Cell,False,True
5788,t cells,C0039194,Cell,DISRUPTS,hematopoietic stem cells,C0018956,Cell,False,True
5788,drugs,C0013227,Pharmacologic Substance,AFFECTS,stem cells,C0038250,Cell,False,True
5788,infectious agents,C0314732,Organism,AFFECTS,stem cells,C0038250,Cell,False,True
5788,drugs,C0013227,Pharmacologic Substance,CAUSES,cellular immune response,C1817908,Cell Function,False,True
5788,infectious agents,C0314732,Organism,CAUSES,cellular immune response,C1817908,Cell Function,False,True
5788,interferon-γ,C0021747,"Amino Acid, Peptide, or Protein",DISRUPTS,hematopoietic progenitors,C0018956,Cell,False,True
5788,ifn-γ,C0002199,"Amino Acid, Peptide, or Protein",DISRUPTS,hematopoietic progenitors,C0018956,Cell,False,True
5788,tnf,C0812246,Gene or Genome,DISRUPTS,hematopoietic progenitors,C0018956,Cell,False,True
5788,immunosuppressive therapy,C0021079,Therapeutic or Preventive Procedure,AFFECTS,t cells,C0039194,Cell,False,True
5788,immunosuppressive therapy,C0021079,Therapeutic or Preventive Procedure,MANAGES,hematopoiesis,C0018951,Organ or Tissue Function,False,True
5788,patients,C0030705,Patient or Disabled Group,EXHIBITS,hematopoiesis,C0018951,Organ or Tissue Function,False,True
5789,bone marrow cells,C0005955,Cell,EXHIBITS,short telomeres,C1515263,Cell or Molecular Dysfunction,False,True
5789,replication,C0598312,Genetic Function,CAUSES,short telomeres,C1515263,Cell or Molecular Dysfunction,False,True
5789,stem cells,C0038250,Cell,EXHIBITS,telomeres,C0085187,Cell Component,False,True
5789,neoantigens,C0312555,Immunologic Factor,IS_A,targets,C0085104,Medical Device,False,True
5789,t cell,C0039194,Cell,INTERACTS_WITH,targets,C0085104,Medical Device,False,True
5790,aplastic anemia,C0002874,Disease or Syndrome,AFFECTS,persons,C0027361,Population Group,False,True
5790,anemia,C0002871,Disease or Syndrome,CAUSES,weakness,C0004093,Sign or Symptom,False,True
5790,anemia,C0002871,Disease or Syndrome,CAUSES,dyspnea,C0013404,Sign or Symptom,False,True
5791,marrow infiltration,C0332448,Pathologic Function,CAUSES,anemia,C0002871,Disease or Syndrome,False,True
5791,myelophthisic anemia,C0002890,Disease or Syndrome,IS_A,anemia,C0002871,Disease or Syndrome,False,True
5791,examination,C0031809,Health Care Activity,ANALYZES,bone marrow,C0005953,Tissue,False,True
5792,transfusion,C0005841,Therapeutic or Preventive Procedure,CAUSES,engraftment failure,C0301944,Physiologic Function,False,True
5792,transplantation,C0040732,Therapeutic or Preventive Procedure,USES,conditioning,C0009647,Mental Process,False,True
5792,conditioning,C0009647,Mental Process,USES,immunosuppressive radiation,C0021081,Pharmacologic Substance,False,True
5792,conditioning,C0009647,Mental Process,USES,chemotherapy,C0013216,Therapeutic or Preventive Procedure,False,True
5792,immunosuppressive therapy,C0021079,Therapeutic or Preventive Procedure,MANAGES,patients,C0030705,Patient or Disabled Group,False,True
5793,infiltration,C0332448,Pathologic Function,CAUSES,myelophthisic,C0002890,Disease or Syndrome,False,True
5793,tumors,C0027651,Neoplastic Process,CAUSES,infiltration,C0332448,Pathologic Function,False,True
5793,tumors,C0027651,Neoplastic Process,CAUSES,myelophthisic,C0002890,Disease or Syndrome,False,True
5793,peripheral blood,C0229664,Body Substance,CONTAINS,teardrops,C0039409,Body Substance,False,True
5793,leukoerythroblastosis,C0002890,Disease or Syndrome,EXHIBITS,immature granulocytic,C1317395,Cell,False,True
5793,leukoerythroblastosis,C0002890,Disease or Syndrome,EXHIBITS,erythrocytic precursors,C0014802,Cell,False,True
5797,red cells,C0014792,Cell,LOCATION_OF,peripheral blood,C0229664,Body Substance,False,True
5797,dehydration,C0011175,Disease or Syndrome,CAUSES,polycythemia,C0032461,Disease or Syndrome,False,True
5797,diarrhea,C0011991,Sign or Symptom,CAUSES,dehydration,C0011175,Disease or Syndrome,False,True
5801,paraneoplastic,C1441055,Immunologic Factor,ASSOCIATED_WITH,hepatomacellularcarcinoma,C2239176,Neoplastic Process,False,True
5801,paraneoplastic,C1441055,Immunologic Factor,ASSOCIATED_WITH,cerebellarhemangioblastoma,C1332900,Neoplastic Process,False,True
5802,progenitors,C0870134,Family Group,PROCESS_OF,proliferation,C0334094,Pathologic Function,False,True
5802,primary polycythemia,C0032463,Neoplastic Process,IS_A,clonal myeloid neoplasm,C2939461,Neoplastic Process,False,True
5804,deficiencies,C0268487,Disease or Syndrome,AFFECTS,white cells,C1720858,Cell,False,True
5804,leukopenias,C0023530,Disease or Syndrome,IS_A,deficiencies,C0268487,Disease or Syndrome,False,True
5804,proliferations,C0334094,Pathologic Function,AFFECTS,white cells,C1720858,Cell,False,True
5804,microbial,C0445623,Organism,PROPERTY_OF,disease,C0012634,Disease or Syndrome,False,True
5804,neoplastic disorders,C1882062,Neoplastic Process,CAUSES,deaths,C0011065,Organism Function,False,True
5804,deaths,C0011065,Organism Function,OCCURS_IN,adults,C0001675,Age Group,False,True
5804,deaths,C0011065,Organism Function,OCCURS_IN,children,C0008059,Age Group,False,True
5805,malignant proliferations,C5686841,Neoplastic Process,AFFECTS,white cells,C1720858,Cell,False,True
5806,granulocytes,C0018183,Cell,IS_A,circulating white cells,C0027625,Cell,False,True
5806,lymphopenia,C0024312,Disease or Syndrome,ASSOCIATED_WITH,advanced human immunodeficiency virus,C0019682,Virus,False,True
5806,leukopenias,C0023530,Disease or Syndrome,AFFECTS,granulocytes,C0018183,Cell,False,True
5807,reduction,C0301630,Natural Phenomenon or Process,AFFECTS,granulocytes,C0018183,Cell,False,True
5807,granulocytes,C0018183,Cell,LOCATION_OF,blood,C0005767,Body Substance,False,True
5807,neutropenia,C0023530,Disease or Syndrome,IS_A,reduction,C0301630,Natural Phenomenon or Process,False,True
5807,agranulocytosis,C0001824,Disease or Syndrome,IS_A,reduction,C0301630,Natural Phenomenon or Process,False,True
5809,marrow hypoplasia,C0151773,Disease or Syndrome,DISRUPTS,granulopoiesis,C0302090,Organ or Tissue Function,False,True
5809,cancer chemotherapy,C0392920,Therapeutic or Preventive Procedure,CAUSES,marrow hypoplasia,C0151773,Disease or Syndrome,False,True
5809,aplastic anemia,C0002874,Disease or Syndrome,CAUSES,marrow hypoplasia,C0151773,Disease or Syndrome,False,True
5809,tumor,C0027651,Neoplastic Process,DISRUPTS,granulopoiesis,C0302090,Organ or Tissue Function,False,True
5809,leukemia,C0023418,Neoplastic Process,IS_A,tumor,C0027651,Neoplastic Process,False,True
5809,drugs,C0013227,Pharmacologic Substance,DISRUPTS,production,C0033268,Occupational Activity,False,True
5809,neoplastic proliferations,C5548425,Pathologic Function,DISRUPTS,production,C0033268,Occupational Activity,False,True
5809,neoplastic proliferations,C5548425,Pathologic Function,OCCURS_IN,cytotoxic t cells,C0039195,Cell,False,True
5809,neoplastic proliferations,C5548425,Pathologic Function,OCCURS_IN,natural killer,C0022688,Cell,False,True
5809,granular lymphocytic leukemia,C1522378,Neoplastic Process,IS_A,neoplastic proliferations,C5548425,Pathologic Function,False,True
5810,rickettsial infections,C0035585,Disease or Syndrome,CAUSES,granulocyte destruction,C0302093,Cell or Molecular Dysfunction,False,True
5810,removal,C0015252,Therapeutic or Preventive Procedure,AFFECTS,neutrophils,C0027950,Cell,False,True
5813,infections,C0851162,Disease or Syndrome,EXHIBITS,ulcerating,C0041582,Pathologic Function,False,True
5813,ulcerating,C0041582,Pathologic Function,LOCATION_OF,gingiva,C0017562,Tissue,False,True
5813,ulcerating,C0041582,Pathologic Function,LOCATION_OF,mouth,C0226896,Body Space or Junction,False,True
5813,ulcerating,C0041582,Pathologic Function,LOCATION_OF,buccal mucosa,C0026639,"Body Part, Organ, or Organ Component",False,True
5813,ulcerating,C0041582,Pathologic Function,LOCATION_OF,pharynx,C0031354,"Body Part, Organ, or Organ Component",False,True
5813,ulcerating,C0041582,Pathologic Function,LOCATION_OF,oral cavity,C0226896,Body Space or Junction,False,True
5813,masses,C0005938,Clinical Attribute,CONTAINS,microorganisms,C0445623,Organism,False,True
5813,sheets,C0183235,Medical Device,CONTAINS,microorganisms,C0445623,Organism,False,True
5813,sepsis,C0036690,Disease or Syndrome,IS_A,infection,C0009450,Disease or Syndrome,False,True
5813,fungal infections,C0026946,Disease or Syndrome,IS_A,infection,C0009450,Disease or Syndrome,False,True
5813,granulocyte colony-stimulating factor,C0079459,"Amino Acid, Peptide, or Protein",TREATS,patients,C0030705,Patient or Disabled Group,False,True
5813,granulocyte colony-stimulating factor,C0079459,"Amino Acid, Peptide, or Protein",IS_A,growth factor,C0018284,"Amino Acid, Peptide, or Protein",False,True
5814,white cells,C1720858,Cell,OCCURS_IN,blood,C0005767,Body Substance,False,True
5815,reactive leukocytosis,C0023518,Disease or Syndrome,CONCEPTUALLY_RELATED_TO,leukemia,C0023418,Neoplastic Process,False,True
5815,leukemoid reactions,C0023501,Disease or Syndrome,IS_A,reactive leukocytosis,C0023518,Disease or Syndrome,False,True
5822,lymphocytosis,C0024282,Disease or Syndrome,CONSISTS_OF,cd8+ t cells,C0242629,Cell,False,True
5822,cytomegalovirus infection,C0010823,Disease or Syndrome,CAUSES,syndrome,C0039082,Disease or Syndrome,False,True
5823,children,C0008059,Age Group,EXHIBITS,immune response,C0020964,Organ or Tissue Function,False,True
5823,children,C0008059,Age Group,PRODUCES,virus,C0042776,Virus,False,True
5823,persons,C0027361,Population Group,PRODUCES,virus,C0042776,Virus,False,True
5824,virus,C0042776,Virus,AFFECTS,oropharyngeal epithelial cells,C0014597,Cell,False,True
5824,virus,C0042776,Virus,TRAVERSES,lymphoid tissue,C0024296,Tissue,False,True
5824,tonsils,C0040421,"Body Part, Organ, or Organ Component",IS_A,lymphoid tissue,C0024296,Tissue,False,True
5824,adenoids,C0001428,"Body Part, Organ, or Organ Component",IS_A,lymphoid tissue,C0024296,Tissue,False,True
5824,virus,C0042776,Virus,AFFECTS,b cells,C0004561,Cell,False,True
5824,infection,C0009450,Disease or Syndrome,OCCURS_IN,b cells,C0004561,Cell,False,True
5824,infection,C0009450,Disease or Syndrome,CAUSES,viral replication,C0042774,Cell Function,False,True
5824,infection,C0009450,Disease or Syndrome,CAUSES,release,C0030685,Health Care Activity,False,True
5824,release,C0030685,Health Care Activity,PRODUCES,virions,C0042760,Cell Component,False,True
5825,ebv,C0014644,Virus,AFFECTS,b cells,C0004561,Cell,False,True
5825,viral proteins,C0042736,"Amino Acid, Peptide, or Protein",AFFECTS,b cells,C0004561,Cell,False,True
5825,b cells,C0004561,Cell,OCCURS_IN,circulation,C0005775,Physiologic Function,False,True
5825,antibodies,C0003241,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,sheep red cells,C0014792,Cell,False,True
5825,ebv,C0014644,Virus,OCCURS_IN,saliva,C0036087,Body Substance,False,True
5825,b cells,C0004561,Cell,PRODUCES,virions,C0042760,Cell Component,False,True
5826,t cell,C0039194,Cell,MANAGES,proliferation,C0334094,Pathologic Function,False,True
5826,t cell,C0039194,Cell,MANAGES,virus,C0042776,Virus,False,True
5826,cd8+ t cells,C0242629,Cell,OCCURS_IN,circulation,C0005775,Physiologic Function,False,True
5826,cd8+ t cells,C0242629,Cell,IS_A,lymphocytes,C0024264,Cell,False,True
5826,lymphocytes,C0024264,Cell,MANIFESTATION_OF,mononucleosis,C0021345,Disease or Syndrome,False,True
5826,cellular responses,C4327509,Cell Function,INTERACTS_WITH,ebv,C0014644,Virus,False,True
5826,cellular responses,C4327509,Cell Function,PREVENTS,viral shedding,C0162633,Pathologic Function,False,True
5826,immunity,C0020964,Organ or Tissue Function,MANAGES,b cell,C0004561,Cell,False,True
5826,b cell,C0004561,Cell,EXHIBITS,proliferations,C0334094,Pathologic Function,False,True
5830,lymphadenopathy,C0497156,Disease or Syndrome,OCCURS_IN,axillary,C0004454,Body Location or Region,False,True
5833,fatigue,C0015672,Sign or Symptom,INDICATES,lymphoma,C0024299,Neoplastic Process,False,True
5833,lymphadenopathy,C0497156,Disease or Syndrome,INDICATES,lymphoma,C0024299,Neoplastic Process,False,True
5833,febrile rash,C0015967,Sign or Symptom,CONCEPTUALLY_RELATED_TO,rubella,C0035920,Disease or Syndrome,False,True
5833,lymphocytes,C0024264,Cell,LOCATION_OF,peripheral blood,C0229664,Body Substance,False,True
5833,complications,C0009566,Pathologic Function,AFFECTS,nervous system,C0027763,Body System,False,True
5833,complications,C0009566,Pathologic Function,AFFECTS,kidneys,C0022646,"Body Part, Organ, or Organ Component",False,True
5833,complications,C0009566,Pathologic Function,AFFECTS,bone marrow,C0005953,Tissue,False,True
5833,complications,C0009566,Pathologic Function,AFFECTS,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
5833,complications,C0009566,Pathologic Function,AFFECTS,eyes,C0015392,"Body Part, Organ, or Organ Component",False,True
5833,complications,C0009566,Pathologic Function,AFFECTS,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
5833,complications,C0009566,Pathologic Function,AFFECTS,spleen,C0037993,"Body Part, Organ, or Organ Component",False,True
5833,splenic rupture,C0038000,Injury or Poisoning,OCCURS_IN,spleen,C0037993,"Body Part, Organ, or Organ Component",False,True
5835,ebv,C0014644,Virus,IS_A,transforming virus,C0597602,Virus,False,True
5835,b cell lymphoma,C0079731,Neoplastic Process,IS_A,human malignancies,C0006826,Neoplastic Process,False,True
5835,acute infection,C0275518,Disease or Syndrome,CAUSES,b cell proliferation,C1155008,Cell Function,False,True
5835,latent b cell infection,C0872054,Disease or Syndrome,CAUSES,b cell proliferation,C1155008,Cell Function,False,True
5835,b cell proliferation,C1155008,Cell Function,CAUSES,monoclonal b cell lymphoma,C0079731,Neoplastic Process,False,True
5835,immunity,C0020964,Organ or Tissue Function,CAUSES,regression,C0684320,Pathologic Function,False,True
5836,cellular immune response,C1817908,Cell Function,MANAGES,ebv,C0014644,Virus,False,True
5836,x-linked lymphoproliferative syndrome,C0549463,Neoplastic Process,IS_A,immunodeficiency,C0021051,Disease or Syndrome,False,True
5836,mutations,C0026882,Genetic Function,LOCATION_OF,sh2d1a gene,C1420017,Gene or Genome,False,True
5836,signaling protein,C1335962,"Amino Acid, Peptide, or Protein",AFFECTS,t,C0227099,"Body Part, Organ, or Organ Component",False,True
5836,signaling protein,C1335962,"Amino Acid, Peptide, or Protein",AFFECTS,nk cells,C0022688,Cell,False,True
5837,infections,C0851162,Disease or Syndrome,AFFECTS,immune cells,C4330475,Cell,False,True
5837,immune cells,C4330475,Cell,LOCATION_OF,lymph nodes,C0024204,"Body Part, Organ, or Organ Component",False,True
