:START_ID,:END_ID,:TYPE
C1762617,C0002940,GIVE_RISE_TO
C3203653,C0149783,RESPOND_TO
C0086661,C0029235,OCCUR_WHEN
C0086661,C0029235,OCCUR_WHEN
C0029235,C0004610,FROM
C0004610,C0014121,FROM
C0038862,C1261381,ACCELERATE
C1261381,C0022023,MAY_LEAD_TO
C1261381,C3203359,MAY_LEAD_TO
C0162871,C0205145,HAVE
C0677535,C0332161,BE
C0524461,C0549177,FILL_BY
C0003486,C0005847,CAUSE
C0005847,C0022116,RESULT_IN
C0005847,C0022116,RESULT_IN
C0005847,C0022116,RESULT_IN
C0005847,C0022116,RESULT_IN
C0035065,C0003483,BE_A_BRANCH_OF
C0014239,C0003483,BE_A_BRANCH_OF
C0007770,C0003483,BE_A_BRANCH_OF
C0003842,C0003483,BE_A_BRANCH_OF
C0003486,C0520510,CAUSE
C0003486,C0087086,CAUSE
C0520510,C1261104,INCLUDE
C0003486,C0678594,CAUSE
C0678594,C0022023,INCLUDE
C0678594,C0022023,INCLUDE
C0002940,C0022023,CAUSE
C0002940,C0022023,CAUSE
C0003486,C3203359,CAUSE
C0003486,C0040300,CAUSE
C3203359,C0333279,LEAD_TO
C0040300,C0333279,LEAD_TO
C0333279,C1302234,BE_OFTEN
C3203359,C0456389,BE_RELATED_TO
C1301886,C0439818,ALMOST_NEVER
C1301886,C0439508,BURST_RATE
C1301886,C0014239,BURST_RATE
C1301886,C0014239,BURST_RATE
C0549177,C0038894,MANAGE_BY
C0038894,C0181074,INCLUDE
C0038894,C0181074,INCLUDE
C0181074,C0000744,BE
C0000744,C0183336,COVER_BY
C0206058,5%,HAVE_MORTALITY_RATE_OF
C3203359,50%,HAVE_MORTALITY_RATE_OF
C0003850,C0442893,BE_A
C0001972,C0003850,HAVE
C0001972,C0151744,HAVE_INCREASED_RISK_FOR
C0001972,C0038454,HAVE_INCREASED_RISK_FOR
C0162872,C0020538,ASSOCIATE_WITH
C0162872,C0149630,ASSOCIATE_WITH
C0162872,C0024796,ASSOCIATE_WITH
C1704259,C0012634,CAUSE
C0026882,C0162872,CAUSE
C0022023,C0013404,CAUSE
C1522619,C0232466,CAUSE
C0678594,C0022023,CAUSE
C0678594,C1522619,CAUSE
C1455761,C0562483,CAUSE
C0014239,C0030193,CAUSE
C0035561,C0005931,BE_A_TYPE_OF
C0223084,C0005931,BE_A_TYPE_OF
C0042300,C0018799,CAUSE
C0018787,C0018799,CAUSE
C0042300,C0018801,INDUCE
C0340643,blood splays apart the laminar planes of the media,OCCUR_WHEN
C0005767,C0439799,FORM
C0005767,C0225342,RUPTURE_THROUGH
C0005767,C1883067,ESCAPE_INTO
C3203359,C1274040,CAN_LEAD_TO
C0205117,C1274040,CAN_LEAD_TO
C0022023,C0700321,ORIGINATE_FROM
C0022023,C0018944,ASSOCIATE_WITH
C0024874,C0017446,LOCATE_IN
C0018944,C0003850,LOCATE_AT_EDGE_OF
C0003850,C0700320,ARREST
C0034693,C0012737,SHOW
C0034693,C0018944,SHOW
C0681018,C0005680,COLOR_IS
C0005767,C0332575,COLOR_IS
C0700320,C0038128,STAIN_WITH
C0340643,C0020538,OCCUR_IN
C0340643,C0000768,OCCUR_IN
C4025596,C0003483,AFFECT
C0024796,C4025596,BE_A
C0012737,C0439669,CAN_BE
C0007431,C0596429,COMPLICATE
C0007431,C0007202,COMPLICATE
C0032961,C0340643,ASSOCIATE_WITH
C0032961,C0022023,ASSOCIATE_WITH
C0012737,C0032982,OCCUR
C0205263,C0340643,RELATE_TO
C0729333,C0340643,RELATE_TO
C0016059,C4236672,INHIBIT
C0003850,C0022023,MAKE
C0008767,C0022023,MAKE
C0020538,C1521761,BE_A
C0030705,C0332463,SHOW
C0332463,C0017337,ASSOCIATE_WITH
C0332463,C1517945,ASSOCIATE_WITH
C0230779,C0340643,CONTRIBUTE_TO
C0442805,C0340643,CAUSE
C0009171,C0442805,CAUSE
C0009171,C0340643,CAUSE
C0009782,C0015350,GIVE_RISE_TO
C0009782,C0015350,GIVE_RISE_TO
C0024796,C0439660,BE_A
C0268338,C0439660,BE_A
C0243067,C0439660,BE_A
C1272641,C0009458,DISSECT_THROUGH
C0024874,C0333285,BE_A_TRIGGER_FOR
C0039798,C0700320,EFFECTIVE_IN
C0332454,C0018944,CAN_GIVE_RISE_TO
C0018944,C0162864,CAN_OCCUR
C0024874,C0003956,LOCATE_IN
C0024874,C0205168,LOCATE
C0039409,C0029266,BE
C0039409,C0205166,BE
C0039409,C0205154,HAVE
C0022023,C0018787,CAN_EXTEND
C0022023,C0227099,CAN_EXTEND
C0022023,C0003842,CAN_EXTEND_AS_FAR_AS
C0022023,C0205101,LIE_BETWEEN
C0035668,C0333279,CAUSE
C0035668,C0007177,RESULT_IN
C0007177,C3203359,OCCUR_IF
C0018944,C0524461,REENTERS
C0205108,C0439799,CREATE
C0439799,C0003483,BE_ALSO_CALLED
C0439799,C0014257,BECOME
C0014257,C0022023,FORM
C0333490,C0507851,BE_THE_MOST_FREQUENT_LESION_IN
C0333490,C0991568,CHARACTERIZE_BY
C0333490,C0027540,CHARACTERIZE_BY
C0333490,C0040300,CHARACTERIZE_BY
C0333490,C4055506,CHARACTERIZE_BY
C0021368,C0012737,BE_ABSENT_IN
C0010957,C0012737,BE_NOT_PREREQUISITE_FOR
C0012737,C0333490,OCCUR_IN_SETTING_OF
C0017337,C0027361,SEE_IN
C0205210,C0449719,DEPEND_ON
C0022023,C0700320,OCCUR_WITH
C0340643,C0332307,CLASSIFY_INTO
C0022023,C0012737,BE_A_TYPE_OF
C0012737,C0003956,INVOLVE
C0012737,C0011666,MAY_INVOLVE
C0574198,C0012737,BE_A_TYPE_OF
C0574198,C0012737,BE_A_TYPE_OF
C0012737,C0003956,INVOLVE
C0574198,C0012737,BE_A_TYPE_OF
C0574198,C0012737,BE_A_TYPE_OF
C0012737,C0439070,BE_A_TYPE_OF
C0012737,C0005847,ARISE_AFTER
C0012737,C0022023,HAVE
C0012737,C0026565,HAVE
C0022023,C0012737,BE_A_TYPE_OF
C0012737,C0038530,BEGIN_BEYOND
C0439070,C0012737,BE_A_TYPE_OF
C1272517,C0340643,BE_SYMPTOM_OF
C0030193,C0230132,BEGIN_IN
C0030193,C0004600,RADIATE_TO
C3203359,C0011065,CAUSE
C3203359,C0225972,OCCUR_INTO
C3203359,C0178802,OCCUR_INTO
C3203359,C1704247,OCCUR_INTO
C0700320,C0243111,CAUSE
C0700320,C0018787,CAUSE
C5194360,C0332459,LEAD_TO
C5194360,C0003504,LEAD_TO
C5194360,C0027051,LEAD_TO
C0233494,C0009566,CAUSE
C0233494,C0027530,AFFECT
C0233494,C0035065,AFFECT
C0233494,C0025465,AFFECT
C0233494,C0020887,AFFECT
C0027530,C0549186,MAY_BECOME
C0035065,C0549186,MAY_BECOME
C0025465,C0549186,MAY_BECOME
C0020887,C0549186,MAY_BECOME
C0332459,C0026976,CAN_CAUSE
C0597356,C0012737,TREAT
C0003364,C0012737,TREAT
C0003483,C0012737,TREAT
C0597356,C0022023,IMPROVE_SURVIVAL_RATE_FOR
C0003364,C0022023,IMPROVE_SURVIVAL_RATE_FOR
C0003483,C0022023,IMPROVE_SURVIVAL_RATE_FOR
C0019080,C0026565,ASSOCIATE_WITH
C0022116,C0026565,ASSOCIATE_WITH
C0012737,C0039798,CAN_BE_MANAGED_BY
C0038894,C0012737,TREAT
C0003364,C0012737,TREAT
C0038894,C0038952,LEAD_TO
C0003364,C0038952,LEAD_TO
C0002940,C0022023,BE_A_TYPE_OF
C0002940,C0005767,BE_A_TYPE_OF
C0002940,C1280412,INVOLVE
C3203359,C0022023,CAUSE
C0040053,C0022023,CAUSE
C0013931,C0022023,CAUSE
C0005767,C0005847,ENTER
C0005767,C0934502,SEPARATE
C3203359,C0022023,CAUSE
C0005847,C0022023,CAUSE
C0678594,C0002940,CAUSE
C0678594,C0012737,CAUSE
C1517945,C0678594,CAUSE
C1762617,C0678594,CAUSE
C0022116,C1517945,CAUSE
C0022116,C1762617,CAUSE
C5554615,C1517945,CAUSE
C5554615,C1762617,CAUSE
C1513371,C1517945,CAUSE
C1513371,C1762617,CAUSE
C0042384,C0022023,BE_A_GENERAL_TERM_FOR
C0042384,C4330477,HAVE_PATHOGENIC_MECHANISM
C0042384,C0450254,HAVE_PATHOGENIC_MECHANISM
C0851162,C4330477,CAN_PRECIPITATE
C0851162,C0003313,GENERATE
C0851162,C0010357,TRIGGER
C0021079,C4330477,BE_APPROPRIATE_FOR
C0021079,C4510302,COULD_EXACERBATE
C3263722,C0042384,CAN_CAUSE
C0441713,C0042384,CAN_CAUSE
C0034519,C0042384,CAN_CAUSE
C0443254,C0042384,CAN_CAUSE
C0040549,C0042384,CAN_CAUSE
C0042384,C0205225,HAVE_FORM
C0205225,C0014239,CLASSIFY_BY
C0205225,C0439855,CLASSIFY_BY
C0205225,C0392148,CLASSIFY_BY
C0205225,C1817882,CLASSIFY_BY
C0205225,C0029213,CLASSIFY_BY
C0205225,C0011298,CLASSIFY_BY
C0205210,C0205369,DEPEND_ON
C4015070,C0015967,HAVE_SIGN_OR_SYMPTOM
C4015070,C0231528,HAVE_SIGN_OR_SYMPTOM
C4015070,C0003862,HAVE_SIGN_OR_SYMPTOM
C4015070,C0231218,HAVE_SIGN_OR_SYMPTOM
C4510302,C0441712,HAVE_UNDERLYING_MECHANISM
C0042384,C0021053,SEE_IN
C0024141,C0021053,BE_A
C0024141,C0003261,ASSOCIATE_WITH
C0039194,C0005847,FIND_WITHIN
C0039194,C0021368,PART_OF
C0018188,C0040300,ASSOCIATE_WITH
C0103647,C0103647,STAND_FOR
C0549177,C0740451,INCLUDE
C0740451,C0039483,INCLUDE
C0740451,C0039263,INCLUDE
C0042384,C0014060,BE_A_FORM_OF
C2347126,C0439855,CHARACTERIZE_BY
C2347126,C0103647,OFTEN_ASSOCIATED_WITH
C2347126,C0004096,CHARACTERIZE_BY
C2347126,C0018188,CHARACTERIZE_BY
C0018188,C0018188,CHARACTERIZE_BY
C0018188,C0004096,CHARACTERIZE_BY
C0008728,C0014457,CHARACTERIZE_BY
C0008728,C0004096,CHARACTERIZE_BY
C0008728,C0018188,CHARACTERIZE_BY
C4510989,C0439855,INCLUDE
C0439855,C0031036,INCLUDE
C5238790,C0007634,ASSOCIATE_WITH
C0103647,C0103647,STAND_FOR
C0020835,C0021027,STAND_FOR
C0014060,C0024141,STAND_FOR
C0034152,C0042384,BE_A_FORM_OF
C0042384,C0010404,BE_A_FORM_OF
C0403529,C0014239,BE_A_FORM_OF
C0439855,C1513853,INCLUDE
C0439855,C0036830,INCLUDE
C0439855,C0003241,CONTAIN
C0439855,C0009498,CONTAIN
C0456981,C3269238,RESPONSIBLE_FOR
C0003313,C0005847,DEPOSIT_INTO
C0003313,C0444498,FORM
C4228838,C0042384,IMPLICATE_IN
C0151436,C0013227,CAUSE_BY
C0030842,C0013227,BE_A
C0013227,C0018593,ACT_AS
C0018593,C0033684,BIND_TO
C0038418,C0376327,BE_A
C0033684,C3269238,RESULT_IN
C0567416,C3269238,RESULT_IN
C0013182,C0042384,CAUSE
C0450442,C0022023,LEAD_TO
C0042384,C0851162,SECONDARY_TO
C0729650,C0003313,FORM
C0003313,C1402315,DEPOSIT_IN
C0042384,C0003313,CAUSE_BY
C0003313,C0019168,COMPOSE_OF
C0003313,C0369334,COMPOSE_OF
C0030705,C0004358,HAVE
C0004358,C0010834,REACT_WITH
C0175816,C0004358,BE_A
C0175816,C0729650,DIRECT_AGAINST
C0175816,C0024369,DIRECT_AGAINST
C0175816,C0013806,DIRECT_AGAINST
C0175816,C1511876,BE_A
C0014239,C2981439,MIRROR
C0475208,C0679254,PREDICT
C0033684,C0081583,PREVIOUSLY_CALLED
C1335267,C0729650,BE_A
C1335267,C4084937,SHARE_HOMOLOGY_WITH
C0175816,C0018188,ASSOCIATE_WITH
C0027021,C0134596,PREVIOUSLY_CALLED
C0919350,C0729650,BE_A
C0919350,C0178645,INVOLVE_IN
C0175816,C0304231,INDUCE_BY
C0033511,C0304231,BE_A
C0033511,C0020550,TREAT
C0175816,C2347126,ASSOCIATE_WITH
C0175816,C0008728,ASSOCIATE_WITH
C0014239,C0026606,ASSOCIATE_WITH
C0175816,C0012634,HAVE_PATHOGENIC_ROLE_IN
C0175816,C0027950,ACTIVATE
C0175816,C0162772,STIMULATE_RELEASE_OF
C0175816,C0030940,STIMULATE_RELEASE_OF
C0162772,C3263722,LEAD_TO
C0014442,C3263722,LEAD_TO
C0021027,C0007634,LOCATE_INTRACELLULARLY_IN
C0021027,C0007603,EXPRESS_ON
C1335267,C0007603,EXPRESS_ON
C0021027,C0699040,TRANSLOCATE_TO
C1335267,C0699040,TRANSLOCATE_TO
C0021027,C0699040,TRANSLOCATE_TO
C0021027,C0699040,TRANSLOCATE_TO
C0013227,C0220781,INDUCE
C0205177,C0220781,INDUCE
C0017262,C0243107,INCITE
C0017262,C0243107,INCITE
C0030685,C0243107,INCITE
C0030685,C0243107,INCITE
C0333348,C0079189,ELICIT_RELEASE_OF
C0812246,C0079189,BE_A
C0079189,C0017262,UPREGULATE
C0079189,C0017262,UPREGULATE
C0017262,C0027950,OCCUR_ON
C0017262,C0007634,OCCUR_ON
C0017262,C0027950,OCCUR_ON
C0017262,C0007634,OCCUR_ON
C0175816,C0007634,BIND_TO
C0175816,C0242599,CAUSE
C0027950,C3263722,CAUSE
C0027950,C0423896,RELEASE
C0027950,C0162772,ELABORATE
C0003241,C0007634,DIRECT_AGAINST
C0003241,C3887628,DO_NOT_FORM
C1402315,C0242821,DO_NOT_CONTAIN
C1402315,C0009498,DO_NOT_CONTAIN
C2717865,C2717865,DESCRIBE_AS
C0175816,C0033684,DIRECT_AGAINST
C0175816,C1290884,SEE_IN_PATIENTS_WITH
C1290884,C0021390,EXAMPLE_IS
C1290884,C0008313,EXAMPLE_IS
C1290884,C0003873,EXAMPLE_IS
C0003241,C0005847,UNDERLIE
C0005847,C5238790,EXAMPLE_IS
C0007634,C3263722,CAUSE
C3263722,C0005847,OCCUR_IN
C0005847,C0220781,CHARACTERIZE_BY
C0007634,C1290886,BE_A
C0007634,C0553697,CHARACTERIZE_BY
C0007634,C0003842,AFFECT
C0039194,C0003842,ESTABLISH_BY
C0003842,C0007634,COMMON_SITE_OF_INVOLVEMENT_IN
C0029078,C0007634,COMMON_SITE_OF_INVOLVEMENT_IN
C0003483,C0017526,COMMON_SITE_OF_INVOLVEMENT_IN
C0029078,C0456909,LEAD_TO
C0007634,C0042384,BE_THE_MOST_COMMON_FORM_OF
C0007634,C0001675,AFFECT
C0039483,C1318468,OCCUR_AS_A_RESULT_OF
C1318468,C1880022,DIRECT_TO
C0333348,C0039483,CONTRIBUTE_TO
C0003241,C0039483,CONTRIBUTE_TO
C0553697,C0039483,BE_CHARACTERISTIC_OF
C0039483,C0441885,ASSOCIATE_WITH
C0039483,C0038317,HAVE_THERAPEUTIC_RESPONSE_TO
C0015127,C0553697,SUPPORT_BY
C0015127,C0441885,SUPPORT_BY
C0015127,C0087111,SUPPORT_BY
C0039483,C0439234,RARE_BEFORE_AGE
C0039483,C0015967,SYMPTOMS_INCLUDE
C0039483,C0015672,SYMPTOMS_INCLUDE
C0039483,C1262477,SYMPTOMS_INCLUDE
C0039483,C0015468,SYMPTOMS_INCLUDE
C0039483,C0018681,SYMPTOMS_INCLUDE
C0018681,C0226130,INTENSE_ALONG
C0226130,C0030247,PAINFUL_TO
C1859105,C0003842,ASSOCIATE_WITH
C1859105,C0012569,INCLUDE
C1859105,C1517945,INCLUDE
C0011900,C0005558,DEPEND_ON
C0011900,C0019638,DEPEND_ON
C0149783,C0039483,EFFECTIVE_TREATMENT_FOR
C0681698,C0039483,EFFECTIVE_TREATMENT_FOR
C0039483,C1521733,CAUSE
C1521733,C0392760,LOCATE_IN
C0227622,C0205400,EXHIBIT
C0205400,C1301886,CAUSE
C1301886,C0022116,CAUSE
C0227622,C0175816,EXHIBIT
C0175816,C1301886,CAUSE
C0175816,C0022116,CAUSE
C0007634,C0553697,EXHIBIT
C0553697,C0205102,LOCATE_IN
C0553697,C0025255,CENTER_ON
C0007634,C0024264,CONTAIN
C0007634,C0024432,CONTAIN
C0007634,C0017526,CONTAIN
C0007634,C0332255,EXHIBIT
C0018188,C0868928,BE_ABSENT_IN
C0017526,C0868928,BE_ABSENT_IN
C0221198,C1513853,EXHIBIT
C1513853,C0021368,HAVE
C0043240,C0205400,BE_MARKED_BY
C0043240,C0241158,BE_MARKED_BY
C0043240,C0162772,BE_MARKED_BY
C0221198,C0243107,BE_SEEN_IN
C0039263,C0018202,BE_A
C0039263,C4022895,AFFECT
C0039263,C0549177,AFFECT
C0039263,C2699787,BE_CHARACTERIZED_BY
C0039263,C0015385,BE_CHARACTERIZED_BY
C0039263,C0039263,HAVE_ALTERNATE_NAME
C0039263,C0008767,MANIFEST_WITH
C0039263,C0003483,MANIFEST_WITH
C0039263,C0003489,AFFECT
C0039263,C0225991,AFFECT
C0039263,C0205082,CAUSE
C0022023,C0751545,SHARE_FEATURES_WITH
C0751545,C0439234,OCCUR_IN
C0039263,C0439234,OCCUR_IN
C0039263,C0015031,HISTORICALLY_ASSOCIATED_WITH
C0039263,C0332307,HISTORICALLY_ASSOCIATED_WITH
C0039263,C0037775,HAVE
C0039263,C4551524,HAVE_LIKELY_ETIOLOGY
C0039483,C0039483,BE_ALSO_KNOWN_AS
C0039483,C0017526,SHOW
C0017526,C0025255,BE_LOCATED_NEAR
C0039483,C0022023,SHOW
C0039483,C0022023,SHOW
C0013762,C0025255,DEMONSTRATE
C0013762,C0241158,DEMONSTRATE
C0003483,C0520510,SHOW
C0003483,C0003842,SHOW
C0003483,C0003842,SHOW
C0003483,C0003842,SHOW
C0700320,C0205400,DEMONSTRATE
C0700320,C0333164,DEMONSTRATE
C0205102,C0334096,BE_AN_AREA_OF
C0233426,C1261381,ILLUSTRATE
C0233426,C0016059,ILLUSTRATE
C1261381,C0332448,ASSOCIATE_WITH
C1261381,C0017526,ASSOCIATE_WITH
C0039263,C0003489,CLASSICALLY_AFFECTS
C0039263,C0005847,CLASSICALLY_AFFECTS
C0039263,remainder of the aorta (in one third of cases),INVOLVE
C0039263,C0868928,INVOLVE
C0040452,C0012359,CAUSE
C0040452,C0003504,CAUSE
C0034052,C0030705,BE_INVOLVED_IN
C0035065,C0039263,CAN_BE_AFFECTED_BY
C0205042,C0039263,CAN_BE_AFFECTED_BY
C0005847,C0336721,CAN_BE
C0005847,C0700134,CAN_BE
C0005847,C1762617,EXPLAIN
C0005847,C0004381,EXPLAIN
C0205462,C0521447,ENCOMPASS
C0205462,C0005847,ENCOMPASS
C0205462,C0521447,ENCOMPASS
C0205462,C0553697,ENCOMPASS
C0553697,C0017526,BE_REPLETE_WITH
C0205462,C0027540,ENCOMPASS
C0021368,C0005847,BE_ASSOCIATED_WITH
C0021368,C0334096,BE_ASSOCIATED_WITH
C0021368,C0162772,BE_ASSOCIATED_WITH
C0205265,C0015672,INCLUDE
C0205265,C1262477,INCLUDE
C0205265,C0015967,INCLUDE
C0242656,C0220912,CAUSE
C0683368,C0005767,INCLUDE
C0683368,C0237897,INCLUDE
C0683368,C0521654,INCLUDE
C0683368,C2699787,INCLUDE
C2699787,C0036454,INCLUDE
C2699787,C0035317,INCLUDE
C2699787,C1879328,INCLUDE
C0003493,C0021775,CAN_MANIFEST_AS
C0024109,C0020542,CAN_CAUSE
C0018787,C0027051,CAN_LEAD_TO
C0022646,C0020538,CAUSE
C0012634,C0439828,BE
C0868928,C0012634,RAPIDLY_PROGRESS
C0868928,C0439234,BECOME_QUIESCENT_AFTER
C0038952,C2987487,BE_POSSIBLE_WITH
C0038952,C0521654,BE_POSSIBLE_WITH
C0031036,C0042384,BE_A
C0042384,C4022895,AFFECT
C0031036,C0005847,INVOLVE
C0031036,C4489454,INVOLVE
C0031036,C0034057,SPAR
C0031036,C0175816,NOT_ASSOCIATED_WITH
C0030705,C0524909,HAVE
C0524909,C0220781,LEAD_TO
C0003313,C0019165,CONTAIN
C0003313,C0392760,DEPOSIT_IN
C0015127,C0028128,BE
C0085077,C0021368,BE_A
C0021368,C0700321,AFFECT
C0085077,C0919350,ASSOCIATE_WITH
C0022646,C0085077,BE_AFFECTED_IN
C0018787,C0085077,BE_AFFECTED_IN
C0023884,C0085077,BE_AFFECTED_IN
C0017189,C0085077,BE_AFFECTED_IN
C0022023,C0041582,MAY_LEAD_TO
C0022023,C0021308,MAY_LEAD_TO
C0022023,C0475224,MAY_LEAD_TO
C0022023,C0019080,MAY_LEAD_TO
C0019080,C0037775,LOCATE_IN
C1155266,C0507850,WEAKEN
C1762617,C0002940,LEAD_TO
C1762617,C3203359,LEAD_TO
C0205178,C0333348,CHARACTERIZE_BY
C0333348,C0027950,COMPOSE_OF
C0333348,C0806987,COMPOSE_OF
C0333348,C0333513,ACCOMPANY_BY
C0333348,C0040053,ACCOMPANY_BY
C0022023,C0005847,SHOW
C0005847,C0225342,EXTEND_INTO
C0026606,C0005847,COEXIST_IN
C0026606,C0553580,COEXIST_IN
C0026606,C0450254,SUGGEST
C0026606,C0450254,SUGGEST
C0031036,C0027540,ASSOCIATE_WITH
C0031036,C0700321,ASSOCIATE_WITH
C0031036,C0238598,PRIMARILY_AFFECTS
C0031036,C0027362,CAN_OCCUR_IN
C0449259,C1455761,BE
C0231218,C0449913,BE_A
C0015967,C0449913,BE_A
C1262477,C0449913,BE_A
C0005847,C0014239,BE
C0029166,C0004015,CAN_BE
C0029166,C0212009,CAN_BE
C3549566,C0020538,CAUSE
C0521362,C0000737,CAUSE
C0521362,C1321898,CAUSE
C0699952,C0205210,BE_A
C0027813,C0205210,BE_A
C0027813,C0501384,PREDOMINANTLY_AFFECTS
C3549566,C0205402,BE
C3549566,C0011065,BE_A_MAJOR_CAUSE_OF
C0332155,C1302234,BE_TYPICALLY
C0021079,C0038952,IMPROVE
C0301704,C0868928,OCCUR_IN
C0301704,C1513853,MORE_OFTEN_IN
C0009450,C0033325,HAVE
C5238790,C4061114,BE_AN
C5238790,C0743841,BE_A
C5238790,C0439801,BE_A
C5238790,C0231330,AFFECT
C5238790,C0231335,AFFECT
C5238790,C0003860,ASSOCIATE_WITH
C0012634,C2936314,AFFECT
C0012634,C0439234,BE
C5238790,C0205042,INVOLVE
C0264684,C0002940,CAN_RESULT_IN
C0002940,C3203359,CAN
C0002940,C0040053,CAN
C0002940,C0027051,CAUSE
C5238790,C0022341,FIRST_DESCRIBED_IN
C5238790,C0041703,RECOGNIZE_IN
C5238790,C0014239,RECOGNIZE_IN
C0025018,C5238790,TRIGGER
C0012634,C0020522,MAY_RESULT_FROM
C0020522,C0205177,DIRECT_AGAINST
C0020522,C0005847,DIRECT_AGAINST
C1327413,C0004358,RESULT_IN
C0007634,C0004358,RESULT_IN
C0004358,C0013806,TARGET
C0004358,C0009170,TARGET
C0004358,C0042384,PRECIPITATE
C0012634,C0031036,RESEMBLE
C0012634,C0439794,CHARACTERIZE_BY
C0012634,C0027540,BE_LESS_PROMINENT_THAN
C0012634,C0034705,TYPICALLY_SUBSIDES
C0012634,C0039798,SUBSIDE_IN_RESPONSE_TO
C0010957,C0002940,CAUSE
C0043240,C0243107,MAY_BE_ACCOMPANIED_BY
C0012634,C0007226,RARELY_SIGNIFICANT_OUTSIDE
C5238790,C0041834,MANIFEST_WITH
C5238790,C0005758,MANIFEST_WITH
C5238790,C0013604,MANIFEST_WITH
C5238790,C0041834,MANIFEST_WITH
C5238790,C0237849,MANIFEST_WITH
C5238790,C0235592,MANIFEST_WITH
C5238790,C0026691,ALSO_KNOWN_AS
C0012634,C0007226,DEVELOP
C0007226,C0018787,INCLUDE
C0007226,C0010051,INCLUDE
C0007226,C0010051,INCLUDE
C0010051,C3203359,ASSOCIATE_WITH
C0010051,C0040053,ASSOCIATE_WITH
C0010051,C0027051,ASSOCIATE_WITH
C0010051,C0011071,ASSOCIATE_WITH
C0012634,C0085297,CONSIST_OF
C0085297,C0021368,SUPPRESS
C0012634,C0004057,CONSIST_OF
C0085297,C0012634,DECREASE_INCIDENCE_OF
C2347126,C1318520,BE_A
C2347126,C0006901,AFFECT
C2347126,C0003847,AFFECT
C2347126,C0042520,AFFECT
C2347126,C0151436,ALSO_CALLED
C2347126,C0151436,ALSO_CALLED
C0444099,C2347126,CAN_BE_INVOLVED_IN
C0026724,C2347126,CAN_BE_INVOLVED_IN
C0024109,C2347126,CAN_BE_INVOLVED_IN
C0006104,C2347126,CAN_BE_INVOLVED_IN
C0018787,C2347126,CAN_BE_INVOLVED_IN
C0017189,C2347126,CAN_BE_INVOLVED_IN
C0022646,C2347126,CAN_BE_INVOLVED_IN
C0026845,C2347126,CAN_BE_INVOLVED_IN
C0268750,C2347126,BE_COMMON_IN
C0268750,C0030705,SEE_IN
C3854530,C2347126,BE_COMMON_IN
C2347126,C0021053,CAN_BE_A_FEATURE_OF
C0034152,C0021053,BE_A_TYPE_OF
C0340992,C0021053,BE_A_TYPE_OF
C0332281,C0021053,BE_A_TYPE_OF
C0242821,C0012634,HAVE_BEEN_IMPLICATED_IN
C0003320,C0013227,INCLUDE
C0013227,C0030842,EXAMPLE
C0003320,C0445623,INCLUDE
C0445623,C0038402,EXAMPLE
C0003320,C0003333,INCLUDE
C0003320,C0260034,INCLUDE
C0003261,C4228838,CAN_LEAD_TO
C0003261,C0021055,CAN_TRIGGER
C0021055,C0175816,INCLUDE
C0175816,C0450254,BE
C0205288,C0009170,ASSOCIATE_WITH
C1879547,C0037274,RESPONSIBLE_FOR
C0027950,C0392760,LOCATE_IN
C1514562,C0019079,INCLUDE
C1514562,C0018965,INCLUDE
C1514562,C0033687,INCLUDE
C1514562,C0000737,INCLUDE
C1514562,C0019080,INCLUDE
C1514562,C0231528,INCLUDE
C1514562,C0030552,INCLUDE
C1514562,C0151190,INCLUDE
C0021079,C0022023,INDUCE
C0015252,C0022023,INDUCE
C0022023,C0022646,BE_INDUCED_EXCEPT_FOR_PATIENTS_WITH
C0022023,C1314939,BE_INDUCED_EXCEPT_FOR_PATIENTS_WITH
C2347126,C0700321,BE_A_TYPE_OF
C0151436,C0700321,BE_A_TYPE_OF
C0018188,C0700321,BE_A_TYPE_OF
C2347126,C0027950,INVOLVE
C0018188,C0700321,INVOLVE
C0018188,C0553697,INVOLVE
C0553697,C0017526,INCLUDE
C0018188,C0549177,DEMONSTRATE
C2347126,C0027540,CHARACTERIZE_BY
C2347126,C0205234,CHARACTERIZE_BY
C0553697,C2347126,BE_ABSENT_IN
C2347126,C0031036,RESEMBLE
C2347126,C4022895,SPARE
C2347126,C0549177,SPARE
C0021308,C0522498,BE
C0027950,C0017446,SEE_IN
C0027950,C0151436,GIVE_RISE_TO_THE_TERM
C0021027,C1279919,CAN_BE_DEMONSTRATED_IN
C0312743,C1279919,CAN_BE_DEMONSTRATED_IN
C0022023,C2717865,BE
C2717865,C0242821,MEAN
C0018188,C3495801,PREVIOUSLY_CALLED
C0017955,C1318520,BE_A
C0017955,C0227099,CHARACTERIZE_BY
C0227099,C0018188,INCLUDE
C0458578,C0013443,INCLUDE
C0458578,C0028429,INCLUDE
C0458578,C0016169,INCLUDE
C0458578,C0031354,INCLUDE
C0227099,C0018188,INCLUDE
C0458579,C0024109,INCLUDE
C0018188,C2936314,AFFECT
C2936314,C0006901,INCLUDE
C2936314,C0042520,INCLUDE
C2936314,C0003847,INCLUDE
C2936314,C0003842,INCLUDE
C0018188,C0024109,AFFECT
C0018188,C0178987,AFFECT
C0017658,C0012634,BE_A_FORM_OF
C0012634,C0035237,RESTRICT_TO
C0012634,C0015392,MAY_AFFECT
C0012634,C0444099,MAY_AFFECT
C0012634,C0018787,MAY_AFFECT
C0205391,C0031036,RESEMBLE
